grid_id,TIME,depth,latitude,longitude,avg_temperature,avg_salinity
-11.0_79.0,9/18/2021,10,-11,79,25.23399925,34.85100174
-11.0_79.0,9/18/2021,100,-11,79,22.35810484,35.47163453
-11.0_79.0,9/18/2021,200,-11,79,14.9192261,34.96069917
-11.0_79.0,9/18/2021,500,-11,79,8.577279707,34.70700073
-11.0_79.0,9/18/2021,1000,-11,79,,
-11.0_79.0,9/18/2021,2000,-11,79,,
-11.0_81.0,6/28/2021,10,-11,81,26.59020602,34.56595856
-11.0_81.0,6/28/2021,100,-11,81,17.37706021,35.07405624
-11.0_81.0,6/28/2021,200,-11,81,13.1626167,34.92029572
-11.0_81.0,6/28/2021,500,-11,81,9.230785076,34.79112865
-11.0_81.0,6/28/2021,1000,-11,81,5.592385086,34.69895764
-11.0_81.0,6/28/2021,2000,-11,81,,
-11.0_81.0,9/28/2021,10,-11,81,26.87281058,34.43838927
-11.0_81.0,9/28/2021,100,-11,81,19.23133561,35.63439554
-11.0_81.0,9/28/2021,200,-11,81,12.60175695,34.90558133
-11.0_81.0,9/28/2021,500,-11,81,9.127050539,34.80029654
-11.0_81.0,9/28/2021,1000,-11,81,6.111324962,34.7596521
-11.0_81.0,9/28/2021,2000,-11,81,,
-11.0_81.0,12/1/2021,10,-11,81,28.29395198,33.63222724
-11.0_81.0,12/1/2021,100,-11,81,20.90827265,34.66665131
-11.0_81.0,12/1/2021,200,-11,81,14.63668267,34.76616247
-11.0_81.0,12/1/2021,500,-11,81,9.270705812,34.77664448
-11.0_81.0,12/1/2021,1000,-11,81,5.603927608,34.67455993
-11.0_81.0,12/1/2021,2000,-11,81,,
-11.0_83.0,1/1/2021,10,-11,83,28.60635009,34.30491819
-11.0_83.0,1/1/2021,100,-11,83,24.6059768,34.9594751
-11.0_83.0,1/1/2021,200,-11,83,15.37089966,35.0158257
-11.0_83.0,1/1/2021,500,-11,83,8.79147525,34.74047651
-11.0_83.0,1/1/2021,1000,-11,83,5.388275232,34.66381388
-11.0_83.0,1/1/2021,2000,-11,83,,
-11.0_83.0,3/1/2021,10,-11,83,28.63850994,33.95060017
-11.0_83.0,3/1/2021,100,-11,83,19.71291962,34.86547398
-11.0_83.0,3/1/2021,200,-11,83,13.34649997,34.83731465
-11.0_83.0,3/1/2021,500,-11,83,8.581539844,34.73157211
-11.0_83.0,3/1/2021,1000,-11,83,5.186409962,34.66017914
-11.0_83.0,3/1/2021,2000,-11,83,,
-11.0_91.0,3/18/2021,10,-11,91,28.96081803,34.02620836
-11.0_91.0,3/18/2021,100,-11,91,16.75349066,34.74038662
-11.0_91.0,3/18/2021,200,-11,91,12.02058827,34.76418775
-11.0_91.0,3/18/2021,500,-11,91,8.286320341,34.74755715
-11.0_91.0,3/18/2021,1000,-11,91,5.403424582,34.68248061
-11.0_91.0,3/18/2021,2000,-11,91,,
-11.0_91.0,3/28/2021,10,-11,91,28.24225899,34.27348144
-11.0_91.0,3/28/2021,100,-11,91,15.10242202,34.69410595
-11.0_91.0,3/28/2021,200,-11,91,12.091222,34.75736193
-11.0_91.0,3/28/2021,500,-11,91,8.226307967,34.74227582
-11.0_91.0,3/28/2021,1000,-11,91,5.289734772,34.67304218
-11.0_91.0,3/28/2021,2000,-11,91,,
-11.0_93.0,9/10/2021,10,-11,93,28.05885004,33.98899841
-11.0_93.0,9/10/2021,100,-11,93,25.54649962,34.36864904
-11.0_93.0,9/10/2021,200,-11,93,15.57488968,34.63696148
-11.0_93.0,9/10/2021,500,-11,93,8.915419943,34.73303169
-11.0_93.0,9/10/2021,1000,-11,93,5.214150208,34.6570015
-11.0_93.0,9/10/2021,2000,-11,93,,
-11.0_93.0,10/10/2021,10,-11,93,27.7859993,33.74095615
-11.0_93.0,10/10/2021,100,-11,93,24.38750038,34.26556141
-11.0_93.0,10/10/2021,200,-11,93,14.63982964,34.52131489
-11.0_93.0,10/10/2021,500,-11,93,8.942464974,34.73835892
-11.0_93.0,10/10/2021,1000,-11,93,5.31213485,34.6570015
-11.0_93.0,10/10/2021,2000,-11,93,2.64904492,34.74700165
-13.0_61.0,5/10/2021,10,-13,61,28.57477824,34.34377882
-13.0_61.0,5/10/2021,100,-13,61,18.28608367,35.25283333
-13.0_61.0,5/10/2021,200,-13,61,13.72873371,35.17793274
-13.0_61.0,5/10/2021,500,-13,61,9.083000183,34.81722344
-13.0_61.0,5/10/2021,1000,-13,61,5.793764586,34.79029488
-13.0_61.0,5/10/2021,2000,-13,61,,
-13.0_61.0,8/28/2021,10,-13,61,25.2033329,34.82899857
-13.0_61.0,8/28/2021,100,-13,61,24.84499958,35.06850053
-13.0_61.0,8/28/2021,200,-13,61,16.63990009,35.25480078
-13.0_61.0,8/28/2021,500,-13,61,10.09589967,34.82985135
-13.0_61.0,8/28/2021,1000,-13,61,5.808333397,34.74900055
-13.0_61.0,8/28/2021,2000,-13,61,,
-13.0_63.0,3/1/2021,10,-13,63,28.23054575,34.62427382
-13.0_63.0,3/1/2021,100,-13,63,14.81560006,35.00359955
-13.0_63.0,3/1/2021,200,-13,63,12.1235453,35.0120919
-13.0_63.0,3/1/2021,500,-13,63,9.451999664,34.85880126
-13.0_63.0,3/1/2021,1000,-13,63,6.261789745,34.77689525
-13.0_63.0,3/1/2021,2000,-13,63,,
-13.0_63.0,4/10/2021,10,-13,63,28.52339958,34.20860024
-13.0_63.0,4/10/2021,100,-13,63,17.07249926,35.03283406
-13.0_63.0,4/10/2021,200,-13,63,12.33050026,34.93999863
-13.0_63.0,4/10/2021,500,-13,63,9.535000143,34.86775017
-13.0_63.0,4/10/2021,1000,-13,63,6.466478832,34.80569463
-13.0_63.0,4/10/2021,2000,-13,63,,
-13.0_63.0,9/28/2021,10,-13,63,25.04396211,34.82720184
-13.0_63.0,9/28/2021,100,-13,63,23.84363323,35.0983596
-13.0_63.0,9/28/2021,200,-13,63,17.56900024,35.49280167
-13.0_63.0,9/28/2021,500,-13,63,8.913921867,34.72416193
-13.0_63.0,9/28/2021,1000,-13,63,5.535999775,34.729599
-13.0_63.0,9/28/2021,2000,-13,63,2.575999975,34.72520065
-13.0_63.0,10/18/2021,10,-13,63,25.38796043,34.87440109
-13.0_63.0,10/18/2021,100,-13,63,23.41152044,35.11243094
-13.0_63.0,10/18/2021,200,-13,63,16.90800095,35.47499847
-13.0_63.0,10/18/2021,500,-13,63,9.11400032,34.73860168
-13.0_63.0,10/18/2021,1000,-13,63,5.524921703,34.73920448
-13.0_63.0,10/18/2021,2000,-13,63,,
-13.0_63.0,10/28/2021,10,-13,63,25.91600037,34.92879868
-13.0_63.0,10/28/2021,100,-13,63,22.72149048,35.2578324
-13.0_63.0,10/28/2021,200,-13,63,17.15468549,35.48729027
-13.0_63.0,10/28/2021,500,-13,63,8.953000069,34.72700119
-13.0_63.0,10/28/2021,1000,-13,63,5.511615672,34.73941435
-13.0_63.0,10/28/2021,2000,-13,63,,
-13.0_65.0,9/18/2021,10,-13,65,25.18300056,34.79159927
-13.0_65.0,9/18/2021,100,-13,65,23.93233388,35.07029877
-13.0_65.0,9/18/2021,200,-13,65,17.63437993,35.36639666
-13.0_65.0,9/18/2021,500,-13,65,8.824000359,34.71760178
-13.0_65.0,9/18/2021,1000,-13,65,5.572235368,34.72477662
-13.0_65.0,9/18/2021,2000,-13,65,2.440999985,34.72159958
-13.0_65.0,11/28/2021,10,-13,65,27.29592549,34.88417138
-13.0_65.0,11/28/2021,100,-13,65,23.70873926,34.97390252
-13.0_65.0,11/28/2021,200,-13,65,15.75699997,35.26979828
-13.0_65.0,11/28/2021,500,-13,65,8.765122808,34.73859351
-13.0_65.0,11/28/2021,1000,-13,65,5.718941075,34.74539559
-13.0_65.0,11/28/2021,2000,-13,65,,
-13.0_67.0,12/18/2021,10,-13,67,27.65999985,34.8716011
-13.0_67.0,12/18/2021,100,-13,67,22.3239994,35.36119843
-13.0_67.0,12/18/2021,200,-13,67,15.43000031,35.1493988
-13.0_67.0,12/18/2021,500,-13,67,8.758000374,34.72880173
-13.0_67.0,12/18/2021,1000,-13,67,5.743265196,34.74321473
-13.0_67.0,12/18/2021,2000,-13,67,,
-13.0_67.0,12/28/2021,10,-13,67,28.62100029,34.82759857
-13.0_67.0,12/28/2021,100,-13,67,23.5225207,35.12929199
-13.0_67.0,12/28/2021,200,-13,67,17.39803916,35.51321426
-13.0_67.0,12/28/2021,500,-13,67,8.699999809,34.72480011
-13.0_67.0,12/28/2021,1000,-13,67,5.74666706,34.73335926
-13.0_67.0,12/28/2021,2000,-13,67,,
-13.0_73.0,2/18/2021,10,-13,73,29.3010532,34.2269247
-13.0_73.0,2/18/2021,100,-13,73,19.78700066,34.8594017
-13.0_73.0,2/18/2021,200,-13,73,14.01385976,34.75991995
-13.0_73.0,2/18/2021,500,-13,73,9.58109839,34.79360409
-13.0_73.0,2/18/2021,1000,-13,73,6.107999802,34.72660065
-13.0_73.0,2/18/2021,2000,-13,73,2.71600008,34.72740173
-13.0_73.0,6/28/2021,10,-13,73,26.6970005,34.33060074
-13.0_73.0,6/28/2021,100,-13,73,22.13400078,34.9367981
-13.0_73.0,6/28/2021,200,-13,73,15.1359197,34.97806888
-13.0_73.0,6/28/2021,500,-13,73,8.338999748,34.69620132
-13.0_73.0,6/28/2021,1000,-13,73,5.518840143,34.72279518
-13.0_73.0,6/28/2021,2000,-13,73,2.559000015,34.73199844
-13.0_75.0,2/28/2021,10,-13,75,29.08200073,34.34000015
-13.0_75.0,2/28/2021,100,-13,75,20.67292226,34.98684625
-13.0_75.0,2/28/2021,200,-13,75,13.73999977,34.70750046
-13.0_75.0,2/28/2021,500,-13,75,9.695313684,34.79476644
-13.0_75.0,2/28/2021,1000,-13,75,6.050220063,34.72489334
-13.0_75.0,2/28/2021,2000,-13,75,2.766000032,34.73350143
-13.0_75.0,3/10/2021,10,-13,75,28.59204912,34.17599373
-13.0_75.0,3/10/2021,100,-13,75,19.99099922,35.43659973
-13.0_75.0,3/10/2021,200,-13,75,13.73856846,34.97312756
-13.0_75.0,3/10/2021,500,-13,75,8.539346038,34.71332579
-13.0_75.0,3/10/2021,1000,-13,75,5.790999889,34.72219849
-13.0_75.0,3/10/2021,2000,-13,75,,
-13.0_75.0,6/18/2021,10,-13,75,26.77899933,34.12189865
-13.0_75.0,6/18/2021,100,-13,75,22.36660708,35.12076894
-13.0_75.0,6/18/2021,200,-13,75,14.38067962,34.83082908
-13.0_75.0,6/18/2021,500,-13,75,8.545999527,34.6916008
-13.0_75.0,6/18/2021,1000,-13,75,5.583060146,34.72270424
-13.0_75.0,6/18/2021,2000,-13,75,,
-13.0_79.0,8/28/2021,10,-13,79,25.25399971,34.82600021
-13.0_79.0,8/28/2021,100,-13,79,21.35985786,34.97961968
-13.0_79.0,8/28/2021,200,-13,79,14.77799988,34.85499954
-13.0_79.0,8/28/2021,500,-13,79,8.798999786,34.69499969
-13.0_79.0,8/28/2021,1000,-13,79,,
-13.0_79.0,8/28/2021,2000,-13,79,,
-13.0_79.0,9/1/2021,10,-13,79,25.17700005,34.84799957
-13.0_79.0,9/1/2021,100,-13,79,21.9386696,35.39367594
-13.0_79.0,9/1/2021,200,-13,79,15.01591037,34.90949592
-13.0_79.0,9/1/2021,500,-13,79,8.801354802,34.70176978
-13.0_79.0,9/1/2021,1000,-13,79,,
-13.0_79.0,9/1/2021,2000,-13,79,,
-13.0_79.0,10/1/2021,10,-13,79,25.1338007,34.89809875
-13.0_79.0,10/1/2021,100,-13,79,20.81040009,35.16215136
-13.0_79.0,10/1/2021,200,-13,79,14.47379982,35.04715018
-13.0_79.0,10/1/2021,500,-13,79,8.454099862,34.69494972
-13.0_79.0,10/1/2021,1000,-13,79,,
-13.0_79.0,10/1/2021,2000,-13,79,,
-13.0_79.0,10/10/2021,10,-13,79,26.04700089,34.82197861
-13.0_79.0,10/10/2021,100,-13,79,20.08330018,34.88702103
-13.0_79.0,10/10/2021,200,-13,79,15.23945949,35.32151908
-13.0_79.0,10/10/2021,500,-13,79,8.789099581,34.72401902
-13.0_79.0,10/10/2021,1000,-13,79,,
-13.0_79.0,10/10/2021,2000,-13,79,,
-13.0_79.0,10/18/2021,10,-13,79,26.46498196,34.69400024
-13.0_79.0,10/18/2021,100,-13,79,21.73895994,35.33231912
-13.0_79.0,10/18/2021,200,-13,79,15.2541599,35.1358404
-13.0_79.0,10/18/2021,500,-13,79,8.593680287,34.69114187
-13.0_79.0,10/18/2021,1000,-13,79,,
-13.0_79.0,10/18/2021,2000,-13,79,,
-13.0_81.0,3/1/2021,10,-13,81,28.70278122,34.07084685
-13.0_81.0,3/1/2021,100,-13,81,20.15556017,34.81891907
-13.0_81.0,3/1/2021,200,-13,81,14.75223988,34.97520155
-13.0_81.0,3/1/2021,500,-13,81,8.506960151,34.69392029
-13.0_81.0,3/1/2021,1000,-13,81,,
-13.0_81.0,3/1/2021,2000,-13,81,,
-13.0_81.0,3/10/2021,10,-13,81,28.62089528,34.00600052
-13.0_81.0,3/10/2021,100,-13,81,18.98405557,34.88030051
-13.0_81.0,3/10/2021,200,-13,81,13.55918435,34.82096416
-13.0_81.0,3/10/2021,500,-13,81,8.413194482,34.69401774
-13.0_81.0,3/10/2021,1000,-13,81,,
-13.0_81.0,3/10/2021,2000,-13,81,,
-13.0_81.0,3/18/2021,10,-13,81,29.1654914,33.83086317
-13.0_81.0,3/18/2021,100,-13,81,19.65076478,34.93694026
-13.0_81.0,3/18/2021,200,-13,81,14.05413483,34.85401508
-13.0_81.0,3/18/2021,500,-13,81,8.638064601,34.69100689
-13.0_81.0,3/18/2021,1000,-13,81,,
-13.0_81.0,3/18/2021,2000,-13,81,,
-13.0_81.0,3/28/2021,10,-13,81,28.84799957,34.40063858
-13.0_81.0,3/28/2021,100,-13,81,21.07250023,34.76209068
-13.0_81.0,3/28/2021,200,-13,81,14.64499966,34.87876383
-13.0_81.0,3/28/2021,500,-13,81,8.661039658,34.71768356
-13.0_81.0,3/28/2021,1000,-13,81,5.640720177,34.70814957
-13.0_81.0,3/28/2021,2000,-13,81,,
-13.0_83.0,3/18/2021,10,-13,83,29.13800049,33.93690109
-13.0_83.0,3/18/2021,100,-13,83,21.00650024,34.76278496
-13.0_83.0,3/18/2021,200,-13,83,14.24122233,34.80851131
-13.0_83.0,3/18/2021,500,-13,83,8.715279961,34.72390335
-13.0_83.0,3/18/2021,1000,-13,83,5.457439919,34.70792953
-13.0_83.0,3/18/2021,2000,-13,83,,
-13.0_87.0,4/18/2021,10,-13,87,27.87800026,34.260849
-13.0_87.0,4/18/2021,100,-13,87,19.61994333,34.91680668
-13.0_87.0,4/18/2021,200,-13,87,12.89500046,34.7954216
-13.0_87.0,4/18/2021,500,-13,87,8.18900013,34.69646835
-13.0_87.0,4/18/2021,1000,-13,87,5.109000206,34.65103149
-13.0_87.0,4/18/2021,2000,-13,87,2.470999956,34.73749161
-13.0_87.0,4/28/2021,10,-13,87,27.86996233,34.20752379
-13.0_87.0,4/28/2021,100,-13,87,21.24160766,35.469159
-13.0_87.0,4/28/2021,200,-13,87,13.32498037,34.77098734
-13.0_87.0,4/28/2021,500,-13,87,8.171999931,34.69659042
-13.0_87.0,4/28/2021,1000,-13,87,5.18900013,34.65742111
-13.0_87.0,4/28/2021,2000,-13,87,,
-13.0_87.0,12/1/2021,10,-13,87,27.97200012,33.78631973
-13.0_87.0,12/1/2021,100,-13,87,23.87339172,35.15925545
-13.0_87.0,12/1/2021,200,-13,87,16.22451932,35.02258735
-13.0_87.0,12/1/2021,500,-13,87,8.913000107,34.70663834
-13.0_87.0,12/1/2021,1000,-13,87,5.756000042,34.6709404
-13.0_87.0,12/1/2021,2000,-13,87,,
-13.0_89.0,11/1/2021,10,-13,89,27.48602893,34.34894137
-13.0_89.0,11/1/2021,100,-13,89,21.49026063,34.99986052
-13.0_89.0,11/1/2021,200,-13,89,15.87591989,35.08059948
-13.0_89.0,11/1/2021,500,-13,89,8.99519031,34.71157074
-13.0_89.0,11/1/2021,1000,-13,89,5.602259795,34.66243637
-13.0_89.0,11/1/2021,2000,-13,89,,
-13.0_89.0,12/1/2021,10,-13,89,27.63420067,33.86848831
-13.0_89.0,12/1/2021,100,-13,89,23.76019013,35.04173897
-13.0_89.0,12/1/2021,200,-13,89,16.02008072,34.96945954
-13.0_89.0,12/1/2021,500,-13,89,9.011819771,34.7112813
-13.0_89.0,12/1/2021,1000,-13,89,5.487723743,34.64675314
-13.0_89.0,12/1/2021,2000,-13,89,,
-13.0_93.0,1/18/2021,10,-13,93,27.60288874,34.51242574
-13.0_93.0,1/18/2021,100,-13,93,23.81072991,34.99883536
-13.0_93.0,1/18/2021,200,-13,93,17.28584707,35.15906436
-13.0_93.0,1/18/2021,500,-13,93,8.432098039,34.66939291
-13.0_93.0,1/18/2021,1000,-13,93,5.156000137,34.66807938
-13.0_93.0,1/18/2021,2000,-13,93,,
-13.0_93.0,1/28/2021,10,-13,93,27.46040049,34.57873402
-13.0_93.0,1/28/2021,100,-13,93,22.83067302,35.06696544
-13.0_93.0,1/28/2021,200,-13,93,15.7574899,35.2159966
-13.0_93.0,1/28/2021,500,-13,93,8.293921982,34.66325224
-13.0_93.0,1/28/2021,1000,-13,93,5.170000076,34.66727066
-13.0_93.0,1/28/2021,2000,-13,93,,
-13.0_95.0,11/1/2021,10,-13,95,27.07097916,34.17557144
-13.0_95.0,11/1/2021,100,-13,95,26.92000008,34.18734022
-13.0_95.0,11/1/2021,200,-13,95,17.27529959,34.79832982
-13.0_95.0,11/1/2021,500,-13,95,9.884280631,34.75565996
-13.0_95.0,11/1/2021,1000,-13,95,5.602276645,34.64699537
-13.0_95.0,11/1/2021,2000,-13,95,,
-13.0_95.0,11/10/2021,10,-13,95,27.01890415,34.16418076
-13.0_95.0,11/10/2021,100,-13,95,27.04690575,34.16418076
-13.0_95.0,11/10/2021,200,-13,95,16.9903604,34.79143059
-13.0_95.0,11/10/2021,500,-13,95,9.208085456,34.70936919
-13.0_95.0,11/10/2021,1000,-13,95,5.485374207,34.64601364
-13.0_95.0,11/10/2021,2000,-13,95,,
-15.0_61.0,8/18/2021,10,-15,61,25.48500061,34.90100098
-15.0_61.0,8/18/2021,100,-15,61,25.44199944,34.91500092
-15.0_61.0,8/18/2021,200,-15,61,17.09539995,35.2608013
-15.0_61.0,8/18/2021,500,-15,61,10.09592039,34.82668094
-15.0_61.0,8/18/2021,1000,-15,61,5.532333272,34.74766796
-15.0_61.0,8/18/2021,2000,-15,61,,
-15.0_67.0,7/10/2021,10,-15,67,26.01799965,34.48979123
-15.0_67.0,7/10/2021,100,-15,67,22.21363919,34.88719087
-15.0_67.0,7/10/2021,200,-15,67,14.85088239,34.88050193
-15.0_67.0,7/10/2021,500,-15,67,9.139500038,34.72565721
-15.0_67.0,7/10/2021,1000,-15,67,5.661078168,34.71739175
-15.0_67.0,7/10/2021,2000,-15,67,,
-15.0_69.0,1/1/2021,10,-15,69,28.33499908,34.35882187
-15.0_69.0,1/1/2021,100,-15,69,24.01350045,35.23969412
-15.0_69.0,1/1/2021,200,-15,69,19.24874973,35.66906929
-15.0_69.0,1/1/2021,500,-15,69,9.739750385,34.7861948
-15.0_69.0,1/1/2021,1000,-15,69,5.272374868,34.75782013
-15.0_69.0,1/1/2021,2000,-15,69,,
-15.0_69.0,6/10/2021,10,-15,69,27.3010006,34.67419815
-15.0_69.0,6/10/2021,100,-15,69,20.43700027,35.1283989
-15.0_69.0,6/10/2021,200,-15,69,16.42740421,35.45875513
-15.0_69.0,6/10/2021,500,-15,69,9.260823809,34.74484996
-15.0_69.0,6/10/2021,1000,-15,69,5.643156902,34.71198999
-15.0_69.0,6/10/2021,2000,-15,69,,
-15.0_71.0,9/18/2021,10,-15,71,24.84807579,34.90596016
-15.0_71.0,9/18/2021,100,-15,71,24.28814008,34.99994
-15.0_71.0,9/18/2021,200,-15,71,18.18269937,35.3330502
-15.0_71.0,9/18/2021,500,-15,71,9.405229614,34.70303911
-15.0_71.0,9/18/2021,1000,-15,71,5.424109895,34.7159996
-15.0_71.0,9/18/2021,2000,-15,71,2.640020123,34.73400116
-15.0_71.0,10/18/2021,10,-15,71,25.36549931,34.9620018
-15.0_71.0,10/18/2021,100,-15,71,24.3850006,34.91390114
-15.0_71.0,10/18/2021,200,-15,71,19.12629958,35.59180028
-15.0_71.0,10/18/2021,500,-15,71,9.095899984,34.669199
-15.0_71.0,10/18/2021,1000,-15,71,5.388100119,34.72100067
-15.0_71.0,10/18/2021,2000,-15,71,,
-15.0_71.0,10/28/2021,10,-15,71,25.58086945,34.9640007
-15.0_71.0,10/28/2021,100,-15,71,24.20161535,34.94702667
-15.0_71.0,10/28/2021,200,-15,71,19.90401551,35.68719517
-15.0_71.0,10/28/2021,500,-15,71,9.064015359,34.6712613
-15.0_71.0,10/28/2021,1000,-15,71,5.402235073,34.72506369
-15.0_71.0,10/28/2021,2000,-15,71,,
-15.0_95.0,4/18/2021,10,-15,95,27.51212974,34.62001585
-15.0_95.0,4/18/2021,100,-15,95,21.70407936,35.38181671
-15.0_95.0,4/18/2021,200,-15,95,13.86684019,34.75531601
-15.0_95.0,4/18/2021,500,-15,95,8.525139648,34.69496322
-15.0_95.0,4/18/2021,1000,-15,95,5.383999825,34.66704941
-15.0_95.0,4/18/2021,2000,-15,95,2.569999933,34.73041153
-15.0_95.0,4/28/2021,10,-15,95,27.68291712,34.51016903
-15.0_95.0,4/28/2021,100,-15,95,21.17926441,35.37437899
-15.0_95.0,4/28/2021,200,-15,95,14.14007619,34.89558553
-15.0_95.0,4/28/2021,500,-15,95,8.386299751,34.68532272
-15.0_95.0,4/28/2021,1000,-15,95,5.2477203,34.6607731
-15.0_95.0,4/28/2021,2000,-15,95,,
-3.0_61.0,2/18/2021,10,-3,61,28.73399925,35.13359833
-3.0_61.0,2/18/2021,100,-3,61,17.7140007,35.21149826
-3.0_61.0,2/18/2021,200,-3,61,14.34994174,35.15078511
-3.0_61.0,2/18/2021,500,-3,61,10.13014014,34.91331559
-3.0_61.0,2/18/2021,1000,-3,61,6.230750078,34.81530769
-3.0_61.0,2/18/2021,2000,-3,61,,
-3.0_61.0,2/28/2021,10,-3,61,28.70499992,35.31529448
-3.0_61.0,2/28/2021,100,-3,61,19.09029903,35.24726318
-3.0_61.0,2/28/2021,200,-3,61,15.43609845,35.20827993
-3.0_61.0,2/28/2021,500,-3,61,9.836000443,34.87929916
-3.0_61.0,2/28/2021,1000,-3,61,6.104000092,34.82460022
-3.0_61.0,2/28/2021,2000,-3,61,2.676000118,34.75699997
-3.0_61.0,3/10/2021,10,-3,61,29.38734634,35.05761455
-3.0_61.0,3/10/2021,100,-3,61,19.21899986,35.22180176
-3.0_61.0,3/10/2021,200,-3,61,15.43999958,35.18730164
-3.0_61.0,3/10/2021,500,-3,61,9.707339855,34.87631279
-3.0_61.0,3/10/2021,1000,-3,61,6.107119809,34.82149887
-3.0_61.0,3/10/2021,2000,-3,61,,
-3.0_61.0,6/10/2021,10,-3,61,28.98777008,35.3030014
-3.0_61.0,6/10/2021,100,-3,61,19.9121988,35.27359997
-3.0_61.0,6/10/2021,200,-3,61,14.20318157,35.13336285
-3.0_61.0,6/10/2021,500,-3,61,9.978059372,34.96594131
-3.0_61.0,6/10/2021,1000,-3,61,7.110400057,34.98714942
-3.0_61.0,6/10/2021,2000,-3,61,,
-3.0_73.0,9/1/2021,10,-3,73,28.67266623,34.92033164
-3.0_73.0,9/1/2021,100,-3,73,21.26799965,35.23099899
-3.0_73.0,9/1/2021,200,-3,73,13.10642489,35.00372833
-3.0_73.0,9/1/2021,500,-3,73,9.447407032,34.88099063
-3.0_73.0,9/1/2021,1000,-3,73,6.05700016,34.78099823
-3.0_73.0,9/1/2021,2000,-3,73,,
-3.0_73.0,10/10/2021,10,-3,73,29.3408147,34.83386782
-3.0_73.0,10/10/2021,100,-3,73,20.18601572,35.23916522
-3.0_73.0,10/10/2021,200,-3,73,14.26506458,35.17760336
-3.0_73.0,10/10/2021,500,-3,73,9.511184752,34.9178281
-3.0_73.0,10/10/2021,1000,-3,73,6.505000114,34.89878647
-3.0_73.0,10/10/2021,2000,-3,73,,
-3.0_73.0,11/18/2021,10,-3,73,29.07753549,35.2071847
-3.0_73.0,11/18/2021,100,-3,73,20.50217728,35.23774892
-3.0_73.0,11/18/2021,200,-3,73,12.53370019,35.0517964
-3.0_73.0,11/18/2021,500,-3,73,9.234585279,34.9297151
-3.0_73.0,11/18/2021,1000,-3,73,6.535999775,34.8978533
-3.0_73.0,11/18/2021,2000,-3,73,,
-3.0_73.0,11/28/2021,10,-3,73,28.4883995,35.21877518
-3.0_73.0,11/28/2021,100,-3,73,19.70979961,35.23424454
-3.0_73.0,11/28/2021,200,-3,73,13.03739922,35.05654904
-3.0_73.0,11/28/2021,500,-3,73,9.281799991,34.97266539
-3.0_73.0,11/28/2021,1000,-3,73,6.602400232,34.87642442
-3.0_73.0,11/28/2021,2000,-3,73,,
-3.0_75.0,9/1/2021,10,-3,75,29.28919937,34.83575348
-3.0_75.0,9/1/2021,100,-3,75,20.52938163,35.16665257
-3.0_75.0,9/1/2021,200,-3,75,14.24688028,35.1496721
-3.0_75.0,9/1/2021,500,-3,75,9.439960403,34.91320772
-3.0_75.0,9/1/2021,1000,-3,75,6.360000134,34.91563186
-3.0_75.0,9/1/2021,2000,-3,75,,
-3.0_75.0,9/10/2021,10,-3,75,29.70617962,34.79298203
-3.0_75.0,9/10/2021,100,-3,75,19.8088809,35.2455796
-3.0_75.0,9/10/2021,200,-3,75,13.70559975,35.13798141
-3.0_75.0,9/10/2021,500,-3,75,9.444540097,34.90697517
-3.0_75.0,9/10/2021,1000,-3,75,6.480020012,34.92050206
-3.0_75.0,9/10/2021,2000,-3,75,,
-3.0_77.0,11/1/2021,10,-3,77,28.54623639,34.98807787
-3.0_77.0,11/1/2021,100,-3,77,20.50519163,35.16153776
-3.0_77.0,11/1/2021,200,-3,77,14.26000023,35.1609993
-3.0_77.0,11/1/2021,500,-3,77,9.610084607,34.92900487
-3.0_77.0,11/1/2021,1000,-3,77,6.281000137,34.8030014
-3.0_77.0,11/1/2021,2000,-3,77,,
-3.0_77.0,12/1/2021,10,-3,77,28.52806138,35.00500107
-3.0_77.0,12/1/2021,100,-3,77,17.24660168,35.19828136
-3.0_77.0,12/1/2021,200,-3,77,13.74333318,35.13420725
-3.0_77.0,12/1/2021,500,-3,77,9.619441203,34.94199736
-3.0_77.0,12/1/2021,1000,-3,77,6.19585535,34.83510456
-3.0_77.0,12/1/2021,2000,-3,77,,
-3.0_77.0,12/10/2021,10,-3,77,28.16706758,35.17693038
-3.0_77.0,12/10/2021,100,-3,77,21.08523001,35.25565919
-3.0_77.0,12/10/2021,200,-3,77,14.4201181,35.15546934
-3.0_77.0,12/10/2021,500,-3,77,9.66915629,34.94401224
-3.0_77.0,12/10/2021,1000,-3,77,6.371386385,34.85099031
-3.0_77.0,12/10/2021,2000,-3,77,,
-3.0_79.0,1/18/2021,10,-3,79,28.51669059,35.0231875
-3.0_79.0,1/18/2021,100,-3,79,28.53139071,35.12345689
-3.0_79.0,1/18/2021,200,-3,79,14.9860999,35.12464887
-3.0_79.0,1/18/2021,500,-3,79,9.331460317,34.90311736
-3.0_79.0,1/18/2021,1000,-3,79,6.516344795,34.90010838
-3.0_79.0,1/18/2021,2000,-3,79,,
-3.0_79.0,1/28/2021,10,-3,79,28.34784786,34.78128911
-3.0_79.0,1/28/2021,100,-3,79,22.47081188,35.20528817
-3.0_79.0,1/28/2021,200,-3,79,13.59022955,35.08484924
-3.0_79.0,1/28/2021,500,-3,79,9.288819763,34.93208659
-3.0_79.0,1/28/2021,1000,-3,79,6.543299895,34.89922329
-3.0_79.0,1/28/2021,2000,-3,79,,
