TIME,grid_id,latitude,longitude,avg_temperature,avg_salinity,argo_float_ids
2022-08-10,-11.0_93.0,-11.0,93.0,27.408479690551758,34.55133056640625,[np.int64(5905405)]
2022-08-10,-15.0_69.0,-15.0,69.0,24.08509063720703,34.5366325378418,[np.int64(2902293)]
2022-08-10,-5.0_89.0,-5.0,89.0,28.91385841369629,34.887142181396484,[np.int64(1901443)]
2022-08-10,1.0_71.0,1.0,71.0,28.867488861083984,34.87837600708008,[np.int64(2902238)]
2022-08-10,11.0_85.0,11.0,85.0,28.306726455688477,33.63227081298828,[np.int64(2902837)]
2022-08-10,17.0_69.0,17.0,69.0,27.152509689331055,36.18854904174805,[np.int64(2902275)]
2022-08-10,19.0_67.0,19.0,67.0,26.643281936645508,36.59172058105469,[np.int64(2902210)]
2022-08-10,21.0_65.0,21.0,65.0,27.408708572387695,36.35312271118164,[np.int64(6903046)]
2022-08-10,23.0_63.0,23.0,63.0,25.841171264648438,36.56840515136719,[np.int64(6903063)]
2022-08-10,23.0_65.0,23.0,65.0,28.80699920654297,36.55282974243164,[np.int64(6903008)]
2022-08-10,3.0_91.0,3.0,91.0,28.61126708984375,33.99173355102539,[np.int64(2902764)]
2022-08-10,5.0_83.0,5.0,83.0,27.69460105895996,34.0270881652832,[np.int64(2902769)]
2022-08-18,-15.0_85.0,-15.0,85.0,25.392333984375,34.29281997680664,[np.int64(5906280)]
2022-08-18,-15.0_87.0,-15.0,87.0,25.429956436157227,34.27009201049805,[np.int64(5906276)]
2022-08-18,-15.0_93.0,-15.0,93.0,26.547582626342773,34.32121658325195,[np.int64(5906277)]
2022-08-18,-5.0_95.0,-5.0,95.0,29.48543930053711,34.809478759765625,[np.int64(2902183)]
2022-08-18,-7.0_77.0,-7.0,77.0,26.5438175201416,35.18387222290039,[np.int64(2903390)]
2022-08-18,15.0_89.0,15.0,89.0,28.704999923706055,33.058509826660156,[np.int64(2902766)]
2022-08-18,21.0_61.0,21.0,61.0,25.156457901000977,36.39645767211914,[np.int64(6903063)]
2022-08-18,21.0_65.0,21.0,65.0,25.6087703704834,36.2026481628418,[np.int64(6903046)]
2022-08-18,23.0_65.0,23.0,65.0,27.801279067993164,36.37593078613281,"[np.int64(6903008), np.int64(2902276)]"
2022-08-28,-13.0_85.0,-13.0,85.0,25.520124435424805,34.248939514160156,[np.int64(5906280)]
2022-08-28,-15.0_93.0,-15.0,93.0,27.349958419799805,34.52730941772461,[np.int64(5906277)]
2022-08-28,-3.0_73.0,-3.0,73.0,28.558250427246094,34.902252197265625,[np.int64(1901910)]
2022-08-28,-5.0_95.0,-5.0,95.0,29.233917236328125,34.60124969482422,[np.int64(2902183)]
2022-08-28,15.0_89.0,15.0,89.0,29.458215713500977,32.85118103027344,[np.int64(2902766)]
2022-08-28,17.0_69.0,17.0,69.0,27.084762573242188,36.22638702392578,[np.int64(2902275)]
2022-08-28,21.0_61.0,21.0,61.0,23.948165893554688,36.395687103271484,[np.int64(6903063)]
2022-08-28,23.0_65.0,23.0,65.0,26.775646209716797,36.30874252319336,"[np.int64(6903046), np.int64(6903008)]"
2022-09-01,-3.0_77.0,-3.0,77.0,28.271360397338867,34.885929107666016,[np.int64(5904722)]
2022-09-01,-3.0_93.0,-3.0,93.0,29.12721824645996,34.44556427001953,[np.int64(2901862)]
2022-09-01,-5.0_91.0,-5.0,91.0,28.350858688354492,34.78714370727539,[np.int64(1901443)]
2022-09-01,-7.0_65.0,-7.0,65.0,27.047391891479492,35.43267059326172,[np.int64(3902280)]
2022-09-01,-7.0_75.0,-7.0,75.0,27.582000732421875,35.303558349609375,[np.int64(2902290)]
2022-09-01,11.0_83.0,11.0,83.0,29.257692337036133,33.37965774536133,[np.int64(2902775)]
2022-09-01,11.0_87.0,11.0,87.0,29.57928466796875,33.31254577636719,[np.int64(2902765)]
2022-09-01,11.0_89.0,11.0,89.0,28.961000442504883,33.78924560546875,[np.int64(2902264)]
2022-09-01,21.0_61.0,21.0,61.0,24.478412628173828,36.40558624267578,[np.int64(6903063)]
2022-09-01,23.0_65.0,23.0,65.0,27.04096794128418,36.31871032714844,"[np.int64(6903046), np.int64(6903008)]"
2022-09-01,5.0_75.0,5.0,75.0,27.769834518432617,34.92271041870117,[np.int64(2902182)]
2022-09-01,7.0_91.0,7.0,91.0,28.7474422454834,34.115699768066406,[np.int64(2902294)]
2022-09-10,1.0_93.0,1.0,93.0,29.068307876586914,33.798133850097656,[np.int64(2902778)]
2022-09-10,17.0_65.0,17.0,65.0,26.4383544921875,36.41737747192383,[np.int64(2902263)]
2022-09-10,23.0_59.0,23.0,59.0,24.949260711669922,36.531951904296875,[np.int64(6903060)]
2022-09-10,23.0_61.0,23.0,61.0,26.745134353637695,36.680198669433594,[np.int64(6903059)]
2022-09-10,3.0_89.0,3.0,89.0,28.66863441467285,33.230098724365234,[np.int64(2903132)]
2022-09-10,5.0_81.0,5.0,81.0,26.568832397460938,34.852333068847656,[np.int64(2902216)]
2022-09-18,-11.0_87.0,-11.0,87.0,26.12604331970215,34.782169342041016,[np.int64(5904941)]
2022-09-18,-11.0_89.0,-11.0,89.0,28.05145835876465,34.121646881103516,[np.int64(2901861)]
2022-09-18,-15.0_85.0,-15.0,85.0,26.275774002075195,34.520511627197266,[np.int64(1902052)]
2022-09-18,-7.0_65.0,-7.0,65.0,26.883750915527344,35.42850112915039,[np.int64(1901900)]
2022-09-18,1.0_81.0,1.0,81.0,28.544130325317383,34.798301696777344,[np.int64(1902284)]
2022-09-18,23.0_61.0,23.0,61.0,26.231616973876953,36.6342658996582,"[np.int64(6903060), np.int64(6903059)]"
2022-09-18,3.0_73.0,3.0,73.0,29.04953956604004,35.55652618408203,[np.int64(2902777)]
2022-09-28,-11.0_87.0,-11.0,87.0,26.622207641601562,34.61055374145508,[np.int64(5904941)]
2022-09-28,-11.0_89.0,-11.0,89.0,27.387741088867188,34.01480484008789,[np.int64(2901861)]
2022-09-28,-15.0_85.0,-15.0,85.0,26.076032638549805,34.37691879272461,[np.int64(1902052)]
2022-09-28,-7.0_65.0,-7.0,65.0,27.50925064086914,35.215999603271484,[np.int64(1901900)]
2022-09-28,1.0_73.0,1.0,73.0,28.930831909179688,35.670555114746094,[np.int64(2902777)]
2022-09-28,1.0_81.0,1.0,81.0,28.253650665283203,34.700927734375,[np.int64(1902284)]
2022-09-28,23.0_61.0,23.0,61.0,26.2912540435791,36.47974395751953,[np.int64(6903059)]
2022-09-28,25.0_63.0,25.0,63.0,24.924999237060547,36.435455322265625,[np.int64(6903060)]
2022-10-01,-11.0_85.0,-11.0,85.0,26.978317260742188,34.897499084472656,[np.int64(2903391)]
2022-10-01,-11.0_95.0,-11.0,95.0,27.49962615966797,33.66792297363281,[np.int64(5905212)]
2022-10-01,-3.0_61.0,-3.0,61.0,27.883543014526367,35.35874938964844,[np.int64(1902202)]
2022-10-01,-3.0_79.0,-3.0,79.0,28.926345825195312,34.84347152709961,[np.int64(5904722)]
2022-10-01,-7.0_65.0,-7.0,65.0,27.406871795654297,35.184906005859375,[np.int64(3902280)]
2022-10-01,-7.0_73.0,-7.0,73.0,27.749635696411133,35.206912994384766,[np.int64(2902290)]
2022-10-01,11.0_87.0,11.0,87.0,28.804231643676758,32.983028411865234,[np.int64(2902765)]
2022-10-01,11.0_89.0,11.0,89.0,28.87595558166504,33.49166488647461,[np.int64(2902264)]
2022-10-01,13.0_65.0,13.0,65.0,27.419322967529297,36.433387756347656,[np.int64(2902270)]
2022-10-01,23.0_65.0,23.0,65.0,27.46058464050293,36.316226959228516,[np.int64(6903046)]
2022-10-01,25.0_65.0,25.0,65.0,25.01914405822754,36.422019958496094,[np.int64(6903008)]
2022-10-01,5.0_75.0,5.0,75.0,27.502696990966797,35.37826156616211,[np.int64(2902182)]
2022-10-01,9.0_83.0,9.0,83.0,29.0,33.42416763305664,[np.int64(2902775)]
2022-10-10,-5.0_93.0,-5.0,93.0,28.960521697998047,34.421573638916016,[np.int64(2901862)]
2022-10-10,1.0_95.0,1.0,95.0,28.693201065063477,33.70028305053711,[np.int64(2902778)]
2022-10-10,17.0_65.0,17.0,65.0,27.143665313720703,36.41400146484375,[np.int64(2902263)]
2022-10-10,19.0_89.0,19.0,89.0,29.08169937133789,32.23699951171875,[np.int64(2902758)]
2022-10-10,23.0_61.0,23.0,61.0,25.8358097076416,36.68326187133789,[np.int64(6903059)]
2022-10-10,25.0_61.0,25.0,61.0,26.785999298095703,36.58619689941406,[np.int64(6903060)]
2022-10-10,3.0_83.0,3.0,83.0,28.062292098999023,34.79970932006836,[np.int64(2902216)]
2022-10-10,3.0_89.0,3.0,89.0,28.391468048095703,34.154598236083984,[np.int64(2903132)]
2022-10-10,5.0_75.0,5.0,75.0,27.077392578125,35.091522216796875,[np.int64(2902182)]
2022-10-18,-11.0_87.0,-11.0,87.0,28.056303024291992,33.831520080566406,[np.int64(2901861)]
2022-10-18,-15.0_87.0,-15.0,87.0,26.950000762939453,34.32041931152344,[np.int64(1902052)]
2022-10-18,-7.0_65.0,-7.0,65.0,26.4635009765625,35.24449920654297,[np.int64(1901900)]
2022-10-18,-9.0_87.0,-9.0,87.0,27.404624938964844,34.607906341552734,[np.int64(5904941)]
2022-10-18,1.0_73.0,1.0,73.0,28.503923416137695,35.797420501708984,[np.int64(2902777)]
2022-10-18,1.0_83.0,1.0,83.0,28.08195686340332,34.7922477722168,[np.int64(1902284)]
2022-10-18,25.0_59.0,25.0,59.0,25.976844787597656,36.65656280517578,[np.int64(6903060)]
2022-10-18,25.0_61.0,25.0,61.0,26.21877670288086,36.69524383544922,[np.int64(6903059)]
2022-10-28,-11.0_87.0,-11.0,87.0,28.081262588500977,34.005558013916016,[np.int64(2901861)]
2022-10-28,-7.0_65.0,-7.0,65.0,27.447999954223633,35.30649948120117,[np.int64(1901900)]
2022-10-28,-9.0_85.0,-9.0,85.0,28.159160614013672,35.17605972290039,[np.int64(5904941)]
2022-10-28,1.0_73.0,1.0,73.0,28.431142807006836,35.73038101196289,[np.int64(2902777)]
2022-10-28,1.0_83.0,1.0,83.0,28.89691162109375,34.92866134643555,[np.int64(1902284)]
2022-10-28,23.0_63.0,23.0,63.0,27.64784812927246,36.592918395996094,[np.int64(6903059)]
2022-11-01,-5.0_59.0,-5.0,59.0,27.65474510192871,35.152828216552734,[np.int64(3902471)]
2022-11-01,-5.0_61.0,-5.0,61.0,27.648414611816406,34.968135833740234,[np.int64(6990504)]
2022-11-01,-5.0_67.0,-5.0,67.0,27.766624450683594,35.289459228515625,[np.int64(3902282)]
2022-11-01,-7.0_77.0,-7.0,77.0,27.43010902404785,35.112117767333984,[np.int64(2903390)]
2022-11-01,-7.0_79.0,-7.0,79.0,26.902538299560547,35.14369201660156,[np.int64(2902289)]
2022-11-01,23.0_61.0,23.0,61.0,27.383289337158203,36.615089416503906,[np.int64(6903059)]
2022-11-01,7.0_83.0,7.0,83.0,28.58333396911621,33.34074783325195,[np.int64(2902771)]
2022-11-01,7.0_85.0,7.0,85.0,28.74944305419922,33.976444244384766,[np.int64(2902680)]
2022-11-01,9.0_65.0,9.0,65.0,28.395103454589844,36.46175765991211,[np.int64(2902388)]
2022-11-10,-1.0_63.0,-1.0,63.0,27.94512367248535,35.495582580566406,[np.int64(1902202)]
2022-11-10,-11.0_93.0,-11.0,93.0,28.093332290649414,34.112091064453125,[np.int64(5905212)]
2022-11-10,-3.0_79.0,-3.0,79.0,28.55278968811035,35.38160705566406,[np.int64(5904722)]
2022-11-10,-5.0_73.0,-5.0,73.0,28.09670066833496,35.11494445800781,[np.int64(2902290)]
2022-11-10,-7.0_61.0,-7.0,61.0,27.788354873657227,35.29840850830078,[np.int64(3902471)]
2022-11-10,-7.0_77.0,-7.0,77.0,27.169883728027344,35.12429428100586,[np.int64(2903390)]
2022-11-10,-9.0_65.0,-9.0,65.0,27.55595588684082,35.225975036621094,[np.int64(3902280)]
2022-11-10,11.0_89.0,11.0,89.0,28.7722225189209,33.17164611816406,[np.int64(2902264)]
2022-11-10,13.0_65.0,13.0,65.0,27.773168563842773,36.48617935180664,[np.int64(2902270)]
2022-11-10,13.0_87.0,13.0,87.0,28.841569900512695,32.711360931396484,[np.int64(2902765)]
2022-11-10,23.0_61.0,23.0,61.0,26.447668075561523,36.57950210571289,[np.int64(6903058)]
2022-11-10,23.0_63.0,23.0,63.0,26.724023818969727,36.57456588745117,[np.int64(6903008)]
2022-11-10,23.0_65.0,23.0,65.0,28.47102165222168,36.588958740234375,[np.int64(6903046)]
2022-11-10,9.0_65.0,9.0,65.0,28.521066665649414,36.48546600341797,[np.int64(2902388)]
2022-11-10,9.0_83.0,9.0,83.0,28.313066482543945,33.626766204833984,[np.int64(2902775)]
2022-11-18,-11.0_89.0,-11.0,89.0,27.254667282104492,33.9058952331543,[np.int64(5905405)]
2022-11-18,-13.0_61.0,-13.0,61.0,27.114334106445312,35.38847732543945,[np.int64(5906537)]
2022-11-18,-13.0_63.0,-13.0,63.0,25.506771087646484,34.834877014160156,[np.int64(2902293)]
2022-11-18,-13.0_67.0,-13.0,67.0,27.533384323120117,35.35410690307617,[np.int64(2902292)]
2022-11-18,1.0_71.0,1.0,71.0,28.410823822021484,36.10082244873047,[np.int64(2902238)]
2022-11-18,1.0_73.0,1.0,73.0,28.367666244506836,35.91862869262695,[np.int64(2902777)]
2022-11-18,19.0_89.0,19.0,89.0,27.839332580566406,32.77677917480469,[np.int64(2902758)]
2022-11-18,23.0_63.0,23.0,63.0,27.239652633666992,36.57286071777344,[np.int64(6903008)]
2022-11-18,23.0_65.0,23.0,65.0,28.035917282104492,36.54337692260742,[np.int64(6903046)]
2022-11-18,25.0_61.0,25.0,61.0,27.11402130126953,36.71377182006836,[np.int64(6903058)]
2022-11-18,3.0_91.0,3.0,91.0,28.530794143676758,34.333282470703125,[np.int64(2903132)]
2022-11-28,-11.0_89.0,-11.0,89.0,27.5241756439209,33.77066421508789,[np.int64(5905405)]
2022-11-28,-13.0_61.0,-13.0,61.0,26.552610397338867,34.871070861816406,[np.int64(5906537)]
2022-11-28,-13.0_63.0,-13.0,63.0,25.801769256591797,34.884742736816406,[np.int64(2902293)]
2022-11-28,-13.0_67.0,-13.0,67.0,27.248001098632812,35.05869674682617,[np.int64(2902292)]
2022-11-28,-5.0_93.0,-5.0,93.0,28.95199966430664,34.450111389160156,[np.int64(2901862)]
2022-11-28,-7.0_61.0,-7.0,61.0,28.307945251464844,35.407371520996094,[np.int64(3902471)]
2022-11-28,1.0_71.0,1.0,71.0,28.346866607666016,36.031002044677734,[np.int64(2902238)]
2022-11-28,1.0_73.0,1.0,73.0,28.406267166137695,35.08211898803711,[np.int64(2902777)]
2022-11-28,11.0_85.0,11.0,85.0,28.493000030517578,33.716800689697266,[np.int64(2902837)]
2022-11-28,23.0_59.0,23.0,59.0,27.050434112548828,36.82014465332031,[np.int64(6903058)]
2022-11-28,23.0_63.0,23.0,63.0,27.405290603637695,36.565879821777344,[np.int64(6903008)]
2022-11-28,23.0_65.0,23.0,65.0,28.161062240600586,36.5724983215332,[np.int64(6903046)]
2022-11-28,3.0_83.0,3.0,83.0,28.55487632751465,34.49629211425781,[np.int64(2902216)]
2022-11-28,3.0_91.0,3.0,91.0,28.737516403198242,34.04087448120117,[np.int64(2903132)]
2022-12-01,-11.0_61.0,-11.0,61.0,27.253759384155273,35.461727142333984,[np.int64(1902572)]
2022-12-01,-7.0_61.0,-7.0,61.0,26.36884880065918,35.36870193481445,[np.int64(3902471)]
2022-12-01,-7.0_69.0,-7.0,69.0,26.12934684753418,35.24739074707031,[np.int64(3902282)]
2022-12-01,-7.0_79.0,-7.0,79.0,28.495769500732422,35.142921447753906,[np.int64(2902289)]
2022-12-01,13.0_87.0,13.0,87.0,28.841800689697266,33.28487777709961,[np.int64(2902765)]
2022-12-01,21.0_63.0,21.0,63.0,26.444169998168945,36.54114532470703,[np.int64(6903059)]
2022-12-01,7.0_83.0,7.0,83.0,27.911218643188477,34.327178955078125,"[np.int64(2902771), np.int64(2902680)]"
2022-12-10,-1.0_63.0,-1.0,63.0,28.211206436157227,35.52108383178711,[np.int64(1902202)]
2022-12-10,-11.0_93.0,-11.0,93.0,27.23387336730957,34.071014404296875,[np.int64(5905212)]
2022-12-10,-3.0_79.0,-3.0,79.0,28.504791259765625,35.35285568237305,[np.int64(5904722)]
2022-12-10,-5.0_73.0,-5.0,73.0,27.771636962890625,35.215457916259766,[np.int64(2902290)]
2022-12-10,-5.0_79.0,-5.0,79.0,28.36501693725586,35.06824493408203,[np.int64(2903136)]
2022-12-10,-5.0_81.0,-5.0,81.0,28.187131881713867,34.84919357299805,[np.int64(2903139)]
2022-12-10,-7.0_83.0,-7.0,83.0,28.882959365844727,34.75448989868164,[np.int64(2903143)]
2022-12-10,-9.0_67.0,-9.0,67.0,27.462739944458008,35.09938430786133,[np.int64(3902280)]
2022-12-10,1.0_95.0,1.0,95.0,28.35471534729004,34.19272994995117,[np.int64(2902778)]
2022-12-10,11.0_63.0,11.0,63.0,27.627031326293945,36.41238784790039,[np.int64(2903137)]
2022-12-10,11.0_89.0,11.0,89.0,28.34191131591797,34.16064453125,[np.int64(2902264)]
2022-12-10,15.0_65.0,15.0,65.0,27.472246170043945,36.6043815612793,[np.int64(2902270)]
2022-12-10,23.0_61.0,23.0,61.0,27.37706756591797,36.74772644042969,[np.int64(6903058)]
2022-12-10,23.0_63.0,23.0,63.0,27.327659606933594,36.539127349853516,[np.int64(6903046)]
2022-12-10,25.0_63.0,25.0,63.0,27.610742568969727,36.60733413696289,[np.int64(6903008)]
2022-12-10,5.0_69.0,5.0,69.0,28.761655807495117,36.20681381225586,[np.int64(2903138)]
2022-12-10,9.0_63.0,9.0,63.0,28.08679962158203,36.33356475830078,[np.int64(2902388)]
2022-12-10,9.0_83.0,9.0,83.0,26.73507308959961,33.37025833129883,[np.int64(2902775)]
2022-12-18,-11.0_61.0,-11.0,61.0,27.6236515045166,35.31694412231445,"[np.int64(1902572), np.int64(5906537)]"
2022-12-18,-11.0_89.0,-11.0,89.0,26.973709106445312,33.991641998291016,[np.int64(5905405)]
2022-12-18,-13.0_63.0,-13.0,63.0,27.485462188720703,34.90973663330078,[np.int64(2902293)]
2022-12-18,-13.0_67.0,-13.0,67.0,26.84384536743164,34.81098175048828,[np.int64(2902292)]
2022-12-18,-5.0_93.0,-5.0,93.0,28.436208724975586,34.61628341674805,[np.int64(2901862)]
2022-12-18,1.0_73.0,1.0,73.0,28.613555908203125,36.083980560302734,[np.int64(2902238)]
2022-12-18,11.0_85.0,11.0,85.0,26.56963539123535,34.708091735839844,[np.int64(2902837)]
2022-12-18,21.0_61.0,21.0,61.0,26.32663917541504,36.65869140625,[np.int64(6903058)]
2022-12-18,23.0_63.0,23.0,63.0,27.25310516357422,36.637332916259766,[np.int64(6903046)]
2022-12-18,25.0_63.0,25.0,63.0,27.01002311706543,36.621849060058594,[np.int64(6903008)]
2022-12-18,3.0_73.0,3.0,73.0,28.781599044799805,35.86831283569336,[np.int64(2902777)]
2022-12-18,3.0_83.0,3.0,83.0,28.25783920288086,34.62287902832031,[np.int64(2902216)]
2022-12-18,5.0_91.0,5.0,91.0,28.203065872192383,33.810462951660156,[np.int64(2903132)]
2022-12-18,7.0_75.0,7.0,75.0,28.500165939331055,34.60416793823242,[np.int64(2902182)]
2022-12-28,-11.0_61.0,-11.0,61.0,28.41832733154297,35.05815505981445,[np.int64(1902572)]
2022-12-28,-11.0_89.0,-11.0,89.0,27.236040115356445,33.99370574951172,[np.int64(5905405)]
2022-12-28,-13.0_59.0,-13.0,59.0,27.887666702270508,35.0840950012207,[np.int64(5906537)]
2022-12-28,-13.0_63.0,-13.0,63.0,27.928770065307617,34.94007110595703,[np.int64(2902293)]
2022-12-28,-13.0_67.0,-13.0,67.0,27.748615264892578,35.010990142822266,[np.int64(2902292)]
2022-12-28,-3.0_93.0,-3.0,93.0,28.503650665283203,34.518890380859375,[np.int64(2901862)]
2022-12-28,-7.0_91.0,-7.0,91.0,28.212142944335938,34.34414291381836,[np.int64(1901443)]
2022-12-28,1.0_73.0,1.0,73.0,28.12548828125,35.56708908081055,[np.int64(2902238)]
2022-12-28,23.0_61.0,23.0,61.0,25.68390655517578,36.58537292480469,[np.int64(6903058)]
2022-12-28,23.0_63.0,23.0,63.0,26.013816833496094,36.62246322631836,"[np.int64(6903046), np.int64(6903008)]"
2022-12-28,3.0_73.0,3.0,73.0,28.600082397460938,35.62019729614258,[np.int64(2902777)]
2022-12-28,3.0_83.0,3.0,83.0,28.373802185058594,35.53112030029297,[np.int64(2902216)]
2022-12-28,5.0_91.0,5.0,91.0,28.457366943359375,34.03325653076172,[np.int64(2903132)]
2022-12-28,7.0_75.0,7.0,75.0,28.11199951171875,33.18333435058594,[np.int64(2902182)]
2023-01-01,-5.0_61.0,-5.0,61.0,25.3726806640625,35.24180603027344,[np.int64(5906539)]
2023-01-01,-9.0_65.0,-9.0,65.0,24.523740768432617,35.24324417114258,[np.int64(3902281)]
2023-01-01,11.0_85.0,11.0,85.0,28.097299575805664,34.238800048828125,[np.int64(2902837)]
2023-01-01,17.0_71.0,17.0,71.0,27.366680145263672,35.78062057495117,[np.int64(2902275)]
2023-01-01,21.0_63.0,21.0,63.0,25.63368034362793,36.59231948852539,[np.int64(2902277)]
2023-01-01,23.0_61.0,23.0,61.0,25.654335021972656,36.44976043701172,[np.int64(6903058)]
2023-01-01,23.0_63.0,23.0,63.0,25.62440299987793,36.62494659423828,"[np.int64(6903046), np.int64(6903008)]"
2023-01-01,5.0_69.0,5.0,69.0,28.612096786499023,36.12003707885742,[np.int64(2903138)]
2023-01-01,5.0_85.0,5.0,85.0,28.151599884033203,33.99481201171875,[np.int64(2902769)]
2023-01-10,-1.0_93.0,-1.0,93.0,28.554290771484375,34.34754180908203,[np.int64(2902215)]
2023-01-10,-5.0_61.0,-5.0,61.0,24.90102195739746,35.13936996459961,[np.int64(3902471)]
2023-01-10,-5.0_95.0,-5.0,95.0,28.466001510620117,34.97007751464844,[np.int64(2902288)]
2023-01-10,-7.0_69.0,-7.0,69.0,25.34452247619629,35.135562896728516,[np.int64(3902282)]
2023-01-10,-7.0_81.0,-7.0,81.0,28.405153274536133,33.821617126464844,[np.int64(2902289)]
2023-01-10,11.0_63.0,11.0,63.0,27.281587600708008,36.53935623168945,[np.int64(2903137)]
2023-01-10,13.0_87.0,13.0,87.0,27.462865829467773,33.99253845214844,[np.int64(2902765)]
2023-01-10,19.0_61.0,19.0,61.0,25.225250244140625,37.54874801635742,[np.int64(2902201)]
2023-01-10,23.0_59.0,23.0,59.0,24.834022521972656,36.709468841552734,[np.int64(6903060)]
2023-01-10,23.0_63.0,23.0,63.0,24.97135353088379,36.458744049072266,[np.int64(6903059)]
2023-01-10,5.0_85.0,5.0,85.0,28.442001342773438,34.02821731567383,[np.int64(2902771)]
2023-01-10,5.0_87.0,5.0,87.0,28.416467666625977,34.20711135864258,[np.int64(2902769)]
2023-01-10,7.0_65.0,7.0,65.0,28.032773971557617,35.89281463623047,[np.int64(2903140)]
2023-01-10,7.0_91.0,7.0,91.0,28.311433792114258,34.344749450683594,[np.int64(2902294)]
2023-01-18,17.0_65.0,17.0,65.0,25.335533142089844,36.487178802490234,[np.int64(2902263)]
2023-01-18,19.0_89.0,19.0,89.0,26.357778549194336,32.03966522216797,[np.int64(2902758)]
2023-01-18,23.0_61.0,23.0,61.0,24.198776245117188,36.64771270751953,[np.int64(6903060)]
2023-01-18,23.0_63.0,23.0,63.0,24.529022216796875,36.59408950805664,[np.int64(6903059)]
2023-01-18,3.0_89.0,3.0,89.0,28.798429489135742,34.10978317260742,[np.int64(2902764)]
2023-01-28,15.0_87.0,15.0,87.0,26.91246795654297,32.48371505737305,[np.int64(2902766)]
2023-01-28,17.0_63.0,17.0,63.0,25.096696853637695,36.500465393066406,[np.int64(2902263)]
2023-01-28,21.0_65.0,21.0,65.0,23.732332229614258,36.410987854003906,[np.int64(6903059)]
2023-01-28,23.0_59.0,23.0,59.0,23.693708419799805,36.63996887207031,[np.int64(6903060)]
2023-01-28,5.0_89.0,5.0,89.0,28.134931564331055,33.60846710205078,[np.int64(2902764)]
2023-02-01,-13.0_65.0,-13.0,65.0,28.422935485839844,34.97413635253906,[np.int64(1901843)]
2023-02-01,-13.0_93.0,-13.0,93.0,27.80656623840332,34.183746337890625,[np.int64(5906266)]
2023-02-01,-15.0_93.0,-15.0,93.0,27.38228988647461,33.93598937988281,[np.int64(1902054)]
2023-02-01,-3.0_67.0,-3.0,67.0,28.746566772460938,35.32927322387695,[np.int64(3902283)]
2023-02-01,-7.0_83.0,-7.0,83.0,25.656312942504883,34.480499267578125,[np.int64(2903143)]
2023-02-01,19.0_87.0,19.0,87.0,26.73211097717285,32.782222747802734,[np.int64(2902758)]
2023-02-01,21.0_65.0,21.0,65.0,23.40210723876953,36.335697174072266,[np.int64(6903059)]
2023-02-01,23.0_61.0,23.0,61.0,23.47572135925293,36.61464309692383,[np.int64(6903060)]
2023-02-01,7.0_69.0,7.0,69.0,28.328367233276367,34.347999572753906,[np.int64(2903138)]
